step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,J2_stopped,J2_accumulated_waiting_time,J2_average_speed,J3_stopped,J3_accumulated_waiting_time,J3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
395.0,22,6627.0,200.8181818181818,2.935057286066187,0,0.0,1.0,0,0.0,1.0,22,6627.0,0.1183500680789211,0,0.0,1.0,0,0.0,1.0,22,6627.0
400.0,22,6737.0,192.4857142857143,3.9079536283634395,0,0.0,1.0,0,0.0,1.0,22,6737.0,0.17603029451244254,0,0.0,1.0,0,0.0,1.0,22,6737.0
405.0,22,6847.0,207.4848484848485,3.8286703105354745,0,0.0,1.0,0,0.0,1.0,22,6847.0,0.17339948198324717,0,0.0,1.0,0,0.0,1.0,22,6847.0
410.0,22,6957.0,217.40625,2.9544182728681534,0,0.0,1.0,0,0.0,1.0,22,6957.0,0.0552289581402929,0,0.0,1.0,0,0.0,1.0,22,6957.0
415.0,23,7069.0,235.63333333333333,2.758363180163495,0,0.0,1.0,0,0.0,1.0,22,7067.0,0.14168780006462744,0,0.0,1.0,0,0.0,1.0,22,7067.0
420.0,22,7177.0,224.28125,3.5289907961575713,0,0.0,1.0,0,0.0,1.0,22,7177.0,0.2099652712311656,0,0.0,1.0,0,0.0,1.0,22,7177.0
425.0,22,7287.0,220.8181818181818,3.5772814380543045,0,0.0,1.0,0,0.0,1.0,22,7287.0,0.15103404830603323,0,0.0,1.0,0,0.0,1.0,22,7287.0
430.0,22,7397.0,217.55882352941177,4.081391015129775,0,0.0,1.0,0,0.0,1.0,22,7397.0,0.1811495732052449,0,0.0,1.0,0,0.0,1.0,22,7397.0
435.0,22,7507.0,202.8918918918919,4.581474774619437,0,0.0,1.0,0,0.0,1.0,22,7507.0,0.30233791028490287,0,0.0,1.0,0,0.0,1.0,22,7507.0
440.0,22,7617.0,195.30769230769232,4.373418444596691,0,0.0,1.0,0,0.0,1.0,22,7617.0,0.23356940663009385,0,0.0,1.0,0,0.0,1.0,22,7617.0
445.0,23,7730.0,203.42105263157896,2.8324885469837433,0,0.0,1.0,0,0.0,1.0,23,7730.0,0.07102058076967772,0,0.0,1.0,0,0.0,1.0,23,7730.0
450.0,23,7838.0,195.95,3.5647245993062655,0,0.0,1.0,0,0.0,1.0,22,7837.0,0.14318990580997454,0,0.0,1.0,0,0.0,1.0,22,7837.0
455.0,24,7951.0,214.8918918918919,3.1652013766929907,0,0.0,1.0,0,0.0,1.0,24,7951.0,0.12768556168017486,0,0.0,1.0,0,0.0,1.0,24,7951.0
460.0,23,8059.0,230.25714285714287,2.992644025101768,0,0.0,1.0,0,0.0,1.0,22,8059.0,0.06896157976308712,0,0.0,1.0,0,0.0,1.0,22,8059.0
465.0,22,8167.0,247.4848484848485,2.951847236118918,0,0.0,1.0,0,0.0,1.0,22,8167.0,0.08044896736785002,0,0.0,1.0,0,0.0,1.0,22,8167.0
470.0,22,8277.0,243.44117647058823,3.8055170732296273,0,0.0,1.0,0,0.0,1.0,22,8277.0,0.21161944762207552,0,0.0,1.0,0,0.0,1.0,22,8277.0
475.0,22,8387.0,254.15151515151516,2.403641629792529,0,0.0,1.0,0,0.0,1.0,22,8387.0,0.12301197005530777,0,0.0,1.0,0,0.0,1.0,22,8387.0
480.0,22,8497.0,242.77142857142857,2.685782237124745,0,0.0,1.0,0,0.0,1.0,22,8497.0,0.12240892312897288,0,0.0,1.0,0,0.0,1.0,22,8497.0
485.0,22,8607.0,245.9142857142857,3.273607458160163,0,0.0,1.0,0,0.0,1.0,22,8607.0,0.13944551126488455,0,0.0,1.0,0,0.0,1.0,22,8607.0
490.0,22,8717.0,272.40625,1.9959257406087096,0,0.0,1.0,0,0.0,1.0,22,8717.0,0.07521785351373554,0,0.0,1.0,0,0.0,1.0,22,8717.0
